37.7716	37.7716	37.7716	37.7716
0.0	0	0	2.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0160444713968	0	0	-1
0.0160444713968	0	0	-1
0.0160444713968	0	0	10.0
37.7716	37.7716	37.7716	37.7716
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
0.0	0	0	9.0
