0	-62.4399501469
0	-67.4399501469
0	-66.2399501469
0	-66.2399501469
3	-50.4399501469
3	-50.2399501469
3	-50.2399501469
3	-62.4399501469
4	-69.2399501469
4	-62.4399501469
4	-62.4399501469
2	-62.4399501469
2	-42.8399501469
2	-62.4399501469
3	-56.8399501469
3	-62.4399501469
3	-62.4399501469
3	-62.4399501469
3	-62.4399501469
3	-43.8399501469
3	-62.4399501469
