1	1	1	1
5.102	0	0	1
5.104	0	0	1
5.106	0	0	1
5.108	0	0	1
5.11	0	0	1
5.112	0	0	1
5.114	0	0	1
5.116	0	0	1
5.118	0	0	1
5.12	0	0	1
5.122	0	0	1
5.124	0	0	1
5.126	0	0	1
5.128	0	0	1
5.13	0	0	1
5.132	0	0	1
5.134	0	0	1
5.136	0	0	1
5.138	0	0	1
5.14	0	0	1
5.142	0	0	1
5.144	0	0	1
5.146	0	0	1
5.148	0	0	1
5.15	0	0	1
5.152	0	0	1
5.154	0	0	1
5.156	0	0	1
5.158	0	0	1
5.16	0	0	1
5.162	0	0	1
5.164	0	0	1
5.166	0	0	1
5.168	0	0	1
5.17	0	0	1
5.172	0	0	1
5.174	0	0	1
5.176	0	0	1
5.178	0	0	1
5.18	0	0	1
5.182	0	0	1
5.184	0	0	1
5.186	0	0	1
5.188	0	0	1
5.19	0	0	1
5.192	0	0	1
5.194	0	0	1
5.196	0	0	1
5.198	0	0	1
5.2	0	0	1
5.202	0	0	1
5.204	0	0	1
5.206	0	0	1
5.208	0	0	1
5.21	0	0	1
5.212	0	0	1
5.214	0	0	1
5.216	0	0	1
5.218	0	0	1
5.22	0	0	1
5.222	0	0	1
5.224	0	0	1
5.226	0	0	1
5.228	0	0	1
5.23	0	0	1
5.232	0	0	1
5.234	0	0	1
5.236	0	0	1
5.238	0	0	1
5.24	0	0	1
5.242	0	0	1
5.244	0	0	1
5.246	0	0	1
5.248	0	0	1
5.25	0	0	1
5.252	0	0	1
5.254	0	0	1
5.256	0	0	1
5.258	0	0	1
5.26	0	0	1
5.262	0	0	1
5.264	0	0	1
5.266	0	0	1
5.268	0	0	1
5.27	0	0	1
5.272	0	0	1
5.274	0	0	1
5.276	0	0	1
5.278	0	0	1
5.28	0	0	1
5.282	0	0	1
5.284	0	0	1
5.286	0	0	1
5.288	0	0	1
5.29	0	0	1
5.292	0	0	1
5.294	0	0	1
5.296	0	0	1
5.298	0	0	1
5.3	0	0	1
4.9	0	0	1
4.902	0	0	1
4.904	0	0	1
4.906	0	0	1
4.908	0	0	1
4.91	0	0	1
4.912	0	0	1
4.914	0	0	1
4.916	0	0	1
4.918	0	0	1
4.92	0	0	1
4.922	0	0	1
4.924	0	0	1
4.926	0	0	1
4.928	0	0	1
4.93	0	0	1
4.932	0	0	1
4.934	0	0	1
4.936	0	0	1
4.938	0	0	1
4.94	0	0	1
4.942	0	0	1
4.944	0	0	1
4.946	0	0	1
4.948	0	0	1
4.95	0	0	1
4.952	0	0	1
4.954	0	0	1
4.956	0	0	1
4.958	0	0	1
4.96	0	0	1
4.962	0	0	1
4.964	0	0	1
4.966	0	0	1
4.968	0	0	1
4.97	0	0	1
4.972	0	0	1
4.974	0	0	1
4.976	0	0	1
4.978	0	0	1
4.98	0	0	1
4.982	0	0	1
4.984	0	0	1
4.986	0	0	1
4.988	0	0	1
4.99	0	0	1
4.992	0	0	1
4.994	0	0	1
4.996	0	0	1
4.998	0	0	1
5	0	0	1
5.002	0	0	1
5.004	0	0	1
5.006	0	0	1
5.008	0	0	1
5.01	0	0	1
5.012	0	0	1
5.014	0	0	1
5.016	0	0	1
5.018	0	0	1
5.02	0	0	1
5.022	0	0	1
5.024	0	0	1
5.026	0	0	1
5.028	0	0	1
5.03	0	0	1
5.032	0	0	1
5.034	0	0	1
5.036	0	0	1
5.038	0	0	1
5.04	0	0	1
5.042	0	0	1
5.044	0	0	1
5.046	0	0	1
5.048	0	0	1
5.05	0	0	1
5.052	0	0	1
5.054	0	0	1
5.056	0	0	1
5.058	0	0	1
5.06	0	0	1
5.062	0	0	1
5.064	0	0	1
5.066	0	0	1
5.068	0	0	1
5.07	0	0	1
5.072	0	0	1
5.074	0	0	1
5.076	0	0	1
5.078	0	0	1
5.08	0	0	1
5.082	0	0	1
5.084	0	0	1
5.086	0	0	1
5.088	0	0	1
5.09	0	0	1
5.092	0	0	1
5.094	0	0	1
5.096	0	0	1
5.098	0	0	1
